layer1,layer2,layer3,layer4
34.23798997200001,17.51466280221939,32.29379117116332,
38.082534773000006,18.531254331581295,31.926093657501042,
35.42534423899999,15.680180542171001,26.064147459343076,
34.04337031599999,19.124114900827408,28.403459027409554,
32.73981401100001,18.697946906089783,24.668870961293578,
33.796470842000005,21.996201924979687,25.357783587649465,
32.99740827600001,18.330803580582142,28.23801205959171,
33.326090936,19.79583502560854,27.776686811819673,
38.8473632256,19.48021899163723,25.402183886617422,
40.16952602300002,21.50876536220312,29.439578410238028,
35.983130407,19.695619598031044,22.11765283998102,
38.021535009000004,15.134957287460566,26.169751673936844,
35.723354695000005,26.105889946222305,30.769560918211937,
36.586005046,25.742220021784306,29.08039064705372,
32.619274176000005,18.95282937772572,30.968764327466488,
34.421806216,24.4867597296834,30.875291721895337,
36.111617830000014,22.271054938435555,26.836678382009268,
33.390976128000005,17.800639018416405,26.15357498265803,
33.234169587,17.890971407294273,23.318698067218065,
34.881943163,12.113918166607618,28.884502459317446,
34.377866434,17.587056405842304,38.06692635267973,
38.568073401,19.656387642025948,39.46360302902758,
36.69948713199999,25.86319163814187,36.240272098220885,
33.600320264,24.700337883085012,39.26386682642624,
34.155624401000004,25.653870418667793,26.740887382999063,
38.76488350500001,23.917155262082815,19.38743140664883,
37.413162948000014,22.53237484395504,25.908407881855965,
35.935838826,23.544555127620697,33.19513119850308,
33.0432026746,18.339925728738308,25.909051838330925,
34.226716630999995,23.780699159950018,27.390949024818838,
32.167533667,17.48436475917697,30.021944604814053,
35.3497622119,15.529469691216946,26.710133120417595,
36.781530246,16.498522602021694,26.298874206840992,
36.63885503900001,16.65892456099391,34.12917594984174,
33.86885698199999,20.287065226584673,50.446048595011234,
36.132083322999996,21.078900031745434,49.180499559268355,
34.95856206399999,19.340552473440766,35.36593967117369,
34.79481487500001,18.06203891709447,35.960490295663476,
35.66375247180001,15.191141121089458,27.582216316834092,
48.666873104000025,20.290494300425053,19.6548078507185,
44.38267617,24.94228032231331,23.88495991565287,
41.27285146299999,27.399773880839348,29.23989162221551,
38.782784060000004,20.479563245549798,15.210983607918024,
32.782510019,26.222416579723358,32.54325491189957,
31.39459767500001,16.312768010422587,34.81626512669027,
29.047264020999997,14.618785910308361,31.86744080670178,
33.736397188999995,19.323084339499474,29.966952482238412,
30.908065263000005,22.728181280195713,31.551409938605502,
29.947012931,27.94271359592676,34.02445729263127,
32.976224437,26.05715211853385,38.773047123104334,
32.34549265,27.35635343939066,35.668352741748095,
32.140033759000005,23.189554568380117,39.98247789591551,
32.25532054,21.264507226645947,31.72973949275911,
32.64864308600001,22.551135022193193,20.000864759087563,
31.150800008999997,24.16770865023136,21.299873830750585,
30.767203574999996,25.134257834404707,27.9479215554893,
33.64552985700001,19.19194270297885,16.006026543676853,
33.463527288,27.002491645514965,36.41303231008351,
30.82531267100001,26.965284891426563,34.46218694001436,
32.018909038000004,22.263054944574833,35.86529350094497,
31.607803664000006,18.790144123136997,28.219536297023296,
29.1958356,14.552903488278389,39.95316878892481,
31.377527976499994,16.104940734803677,33.30149461701512,
34.299424557797,25.019584387540817,36.89157354738563,
36.257799964000014,22.275825042277575,42.44003192335367,
32.77456811300001,17.550362775102258,40.641723833978176,
33.729021143999994,14.073536239564419,28.739793103188276,
33.117514676999996,24.69902004301548,21.631150694563985,
33.878484927,26.74407957494259,22.412448087707162,
37.784312191000005,27.351549729704857,24.75915925949812,
33.373942296,19.89446360617876,22.06911947997287,
29.628028613999998,17.42318246141076,48.338624546304345,
31.03918418,17.217889070510864,35.75418649241328,
31.610413401799995,24.507171884179115,26.69757533632219,
34.99019502,21.467286489903927,23.861245326697826,
32.509291389999994,26.788956068456173,28.585569927468896,
32.228715952,22.52854186668992,38.91523919440806,
36.25116587099999,21.472058760933578,45.69257097505033,
35.02634155399999,23.097772739827633,40.44891909137368,
33.389566046000006,25.773718796670437,30.260244289413095,
32.147050069,23.556845042854548,26.46539367362857,
35.73239792939999,24.30504117719829,22.354798214510083,
33.874882324999994,24.85575545579195,25.32295110076666,
33.294427875000004,20.724239360541105,27.36591498926282,
30.731130441999998,24.468626856803894,33.30148742720485,
32.846325140000005,21.502616934478283,51.7637075195089,
33.802992759999995,25.83526261895895,33.9885125644505,
34.210816538,31.183069752529263,22.654240913689137,
30.351296014000003,30.20353602617979,22.203364871442318,
29.128352889300004,20.826876927167177,22.02480203844607,
30.929081710000002,18.18587651103735,26.830154472962022,
28.499037999999995,19.70192088186741,38.77479235082865,
34.435767707000004,21.223511025309563,32.45789815299213,
32.996499976,14.871709401719272,28.528934311121702,
33.203337376,24.75092836841941,24.965228609740734,
41.98251258499999,29.33775932341814,24.951851713471115,
41.37213122250001,32.181507386267185,21.951671248301864,
40.09980308999999,31.403089236468077,29.966395573690534,
37.75969572899999,20.610183283686638,35.972375087440014,
31.02142273480001,18.581537507474422,45.10363385826349,
28.39626015100001,20.97185132652521,26.871432103216648,
32.11730407995999,28.266260258853436,23.631697729229927,
31.827697341999997,23.0817908719182,25.026468638330698,
33.518666051,21.92364064604044,20.515435331501067,
32.18443834800001,20.59307051450014,20.806810088455677,
32.690569902,22.22623462602496,24.24495293945074,
29.222119088999996,21.605419799685478,24.862914606928825,
29.487632014999992,24.623470302671194,24.002087084576488,
30.309778759999997,19.84061062335968,27.720077246427536,
34.014605141000004,23.237989127635956,31.969699259847403,
31.941467426,21.31545189768076,26.593675937503576,
32.96680274,24.114225074648857,39.904252708889544,
30.628323419999997,18.6091890912503,26.381351981312037,
31.838511627999996,22.17454108968377,30.947133233770728,
33.4465740254,20.348101370036602,25.128198506310582,
33.483207283000006,22.48569638468325,27.533387284725904,
37.26633105499999,28.998712494969368,27.618730809539557,
34.488149518,33.296355076134205,23.1738942861557,
36.909529811,26.617199517786503,20.811438786331564,
35.032175121,24.018236592411995,21.54950718395412,
32.932970929999996,21.997689083218575,22.099455673247576,
34.457008619300005,24.124656261876225,23.0201663011685,
32.74378329699999,32.34963321685791,23.63452031183988,
33.46022549100001,25.769917245954275,27.373721946030855,
31.952814990000004,32.149426475167274,33.524602830410004,
35.37849122499999,28.18288222886622,,
33.94011251,19.01632670685649,,
33.9019542541,24.98209521174431,,
38.64897412700001,31.958708714693785,,
37.70165914999998,22.160329822450876,,
33.588617418000005,18.865567110478878,,
32.351262652699994,20.259472329169512,,
31.587410811999998,21.010754272341728,,
31.203116279,21.64788139052689,,
30.780949383000006,18.72743371129036,,
30.460361816,25.947293162345886,,
32.2036800602,24.951901741325855,,
32.1805051004,23.556768476963043,,
34.202480098,28.479055114090443,,
34.361932077999995,30.581325783394277,,
35.95322192199999,23.69336401298642,,
30.779122884299998,22.961210437119007,,
31.637220204299997,24.623504549264908,,
31.104905633,25.524894956499338,,
32.469841694,21.179853692650795,,
30.518181472,21.934879196807742,,
28.375807931000004,23.15923662483692,,
30.549635961999993,23.944688610732555,,
29.608990036500007,22.816766194999218,,
33.086085661,25.36928866058588,,
29.874634084,17.800735007971525,,
38.275543144,29.50823564082384,,
40.167663246,38.24819949269295,,
43.6965892946,26.035967672243714,,
38.287265600999994,17.846229903399944,,
32.65250983000001,24.163251776248217,,
32.379346079,28.42360120639205,,
33.599397806999995,21.879918701946735,,
31.889520496000006,17.426736135035753,,
32.225995732,18.115449860692024,,
35.882680140000005,19.721537493169308,,
30.108094982,22.944655254483223,,
31.614523966400004,18.853905212134123,,
30.319621565000002,20.295439133420587,,
31.820286044999996,22.69908299483359,,
30.432409139999997,26.17568675428629,,
31.485298875999998,22.51700484007597,,
33.41274766703001,26.886720817536116,,
31.852675507999997,23.5126389041543,,
33.590829738000004,23.75317595899105,,
35.92325609,22.47813967615366,,
32.344040711,20.41021324135363,,
30.005353666000012,18.252995341084898,,
33.267542974,20.005473501980305,,
35.269750531,20.35587163642049,,
32.5395007143,22.033913914114237,,
33.68330493999999,25.399104699492455,,
33.21323785399999,19.593268893659115,,
32.710125320399996,21.95528581738472,,
33.341989552899996,22.465194281190634,,
35.16965877399999,28.32822534441948,,
34.81486952600001,25.726338651031256,,
34.401399336,19.596888698637486,,
42.79480139749998,25.944210136309266,,
40.32538902200001,28.423979934304953,,
34.806924304,18.992184075526893,,
29.807127007,19.389393143355846,,
35.582068297,19.327044442296028,,
32.036254376,19.29497504234314,,
34.19319021350002,23.048464035615325,,
31.037553753999997,21.635939367115498,,
29.747209191000003,20.80386932194233,,
31.980490057000004,26.647286772727966,,
32.480292713500006,24.15551033616066,,
30.97738935599999,23.763849459588528,,
34.323535813999996,23.18568007275462,,
33.477822308,21.649522304534912,,
28.148428579,18.928538892418146,,
32.286612199,31.10949556529522,,
31.554391413,21.643212661147118,,
33.13274827900001,18.52402374148369,,
33.73919837100001,17.81526629626751,,
32.587705189000005,17.570714622735977,,
33.88906365599999,20.77974032610655,,
28.796376058000003,21.442773710936308,,
29.726605082399992,19.508000943809748,,
30.061842022999997,19.528955567628145,,
37.33395502999999,18.311282478272915,,
37.16752433799999,23.770837772637606,,
41.77100874249999,26.422081664204597,,
36.395991691000006,18.805236692074686,,
32.166016617,21.08374358341098,,
30.469998688999997,23.45301989465952,,
31.725108572000007,20.051335755735636,,
30.634257347,21.121833223849535,,
34.04287840500002,19.439060755074024,,
35.10792496799999,15.913537386804819,,
34.0570633881,21.107684783637524,,
32.804105808,22.951592713594437,,
34.2996515845,21.25051422417164,,
31.95010063700001,19.091343908570707,,
31.867950439999998,21.75514005497098,,
32.09703706999999,22.671185333281755,,
33.944649012999996,22.176892772316933,,
34.76643374649999,19.79717318341136,,
36.420628952,17.597466368228197,,
35.71025278,19.9787002755329,,
35.843373956,18.513213746249676,,
31.321260043000002,26.498734429478645,,
32.17504000700001,27.585114061832428,,
34.710964828999984,22.444463677704334,,
33.771565847000005,15.961675509810448,,
31.715273283000002,20.251084245741367,,
34.75751008899999,18.292160569690168,,
35.712134639999995,19.526406951248646,,
35.94669674200001,18.4063516035676,,
31.749411232000003,29.86884575895965,,
29.315263324,29.21243616938591,,
37.05640665,19.357595801353455,,
38.19898284600001,26.081523027271032,,
36.15564320899999,27.59971509873867,,
30.897785225,17.6679284311831,,
34.252638291,18.80600356683135,,
35.33446572399999,17.926425337791443,,
33.678630455,17.138259693980217,,
36.531314283,20.852538876235485,,
34.186991365599994,21.870359741151333,,
34.476933820000006,23.205534510314465,,
32.37231609799999,20.20751589536667,,
31.0142248092,20.909975845366716,,
32.019292146000005,19.988999620079994,,
33.90314583,23.175701018422842,,
33.95654547,21.19718787446618,,
35.271223928000005,21.55551354214549,,
30.054339422000005,24.21150570549071,,
32.049562785000006,24.37978933751583,,
30.824929509,25.02022381313145,,
32.55557896,20.805759333074093,,
33.17888714830001,28.778343819081783,,
33.561439983,22.236086893826723,,
31.384363269999998,16.425822220742702,,
28.40740886676001,15.806853234767914,,
32.317062840000006,17.424962665885687,,
41.43806079999999,25.892430149018764,,
37.245864486000016,31.442789322696626,,
42.30304913120001,27.22344732284546,,
34.47354806630001,21.514184970408678,,
32.631293496000005,24.313629899173975,,
31.2691541445,26.92356986552477,,
34.30663060700001,18.364269968122244,,
33.958158665000006,16.591469023376703,,
31.928577954999994,19.242238331586123,,
29.533709895,20.56532706692815,,
34.00747509999999,20.57291316241026,,
35.218379909,18.35501329600811,,
37.25332600899999,19.956045530736446,,
33.17241877000001,18.38257508724928,,
32.378432844,21.159898336976767,,
30.719525370999992,24.72822977602482,,
32.05153742500001,26.849243208765984,,
32.250740817549996,17.824751287698746,,
33.0330058675,23.103653103113174,,
36.131568122299996,19.542824655771255,,
36.375720396,21.253488775342703,,
32.178537424,20.857898753136396,,
32.04007563369999,21.031776007264853,,
33.70351437820001,29.094627365469933,,
33.61360140079999,24.33753688633442,,
30.92139503399999,17.149891704320908,,
35.6455413253,18.041909128427505,,
36.595251334000004,15.031450182199478,,
35.62404355000001,23.16756421327591,,
34.39237724299999,31.108844984322786,,
32.568179488249996,27.30266807973385,,
30.53982842,26.62544272840023,,
35.48451562,26.005777157843113,,
35.14241926,25.149150669574738,,
35.405407034999996,21.631197277456522,,
34.9255936146,14.46680723875761,,
32.578352273,14.349948182702065,,
36.283312755,19.991132453083992,,
33.997737380999986,15.897568576037884,,
35.92046578000001,16.474667882546782,,
31.837762788500005,13.386118680238722,,
32.559585639000005,14.242315635085106,,
32.439066989000004,20.268093968741596,,
33.725768079999995,20.859528221189976,,
32.671422833,17.298059575259686,,
36.684127275,19.269585378468037,,
36.38103544799999,19.55447379499674,,
30.936244152999993,22.109708558768034,,
34.44631461999999,24.81373170018196,,
34.042709460000005,17.794824451208115,,
31.804951299600003,22.111347533762455,,
29.605036972000008,25.82529265061021,,
34.072332190999994,25.574977833777666,,
31.38493787,19.556721955537796,,
30.381555146999997,14.47034727036953,,
26.417529436000002,19.661178097128868,,
41.522881800000015,27.172721177339554,,
38.66998024230001,35.268738366663456,,
43.485212326,34.314940594136715,,
35.36613344799999,26.65367765724659,,
32.18957331800001,28.82111405581236,,
29.535535057100006,23.121760308742523,,
34.545357299,18.965843982994556,,
35.56669736999999,17.81825966015458,,
31.539820722999995,22.216269209980965,,
32.739550009000006,20.53510369360447,,
33.74174398429999,20.749161384999752,,
35.52656747699999,16.54419134184718,,
34.84642651599999,20.600334737449884,,
32.259038309999994,21.80454153381288,,
32.895440991,19.120227430481464,,
34.460497845999996,25.2915456071496,,
33.23004584700001,31.349150769412518,,
32.540112595,32.28166787698865,,
34.496924783,27.278666384518147,,
33.274059857,23.499076146632433,,
32.382504894,20.859446302056313,,
35.271769408,14.105247352272272,,
35.919758826999995,17.76669492200017,,
32.78932106599999,24.315462294965982,,
32.919494150000006,26.692194551229477,,
33.40966325026,19.112613644450903,,
29.159925501000004,13.20778201147914,,
34.339707464,18.880737893283367,,
34.05774255400001,24.884000204503536,,
34.416855326000004,31.635370884090662,,
31.145042613200008,25.743517599999905,,
32.125424826999996,26.962346512824297,,
38.263290548,23.952239848673344,,
33.71151389400001,21.985153317451477,,
35.490780976999986,21.255935862660408,,
32.57661553199999,22.756679482758045,,
35.620151023,21.03893754258752,,
33.554952928000006,18.453759916126728,,
30.98139436799999,14.922865360975266,,
33.999817994999994,17.296359933912754,,
31.536976185999997,21.340073386207223,,
33.633586736,24.13579374924302,,
34.03555282700001,20.65447287261486,,
35.46199465000001,23.42505782097578,,
34.239052005199994,20.829742334783077,,
38.666340035999994,31.410529233515263,,
38.337905565,33.993792194873095,,
31.404711122100004,30.35810823738575,,
33.28193368859999,24.236571185290813,,
33.802475317,16.973514199256897,,
32.370815319,18.32430331967771,,
33.001997701,20.98662537522614,,
30.830948897000003,29.778768533840775,,
28.636083725000002,19.401691377162933,,
33.466216806999995,17.68450318276882,,
33.05859808000001,19.929295416921377,,
45.445864617999995,24.35806304216385,,
41.65444509400001,30.42555282264948,,
43.60655810999999,22.58910513855517,,
36.97768384999999,19.279759626835585,,
31.185359472,18.9203077852726,,
36.37891453799999,18.41601001471281,,
33.578168860999995,20.817646890878677,,
32.398632563999996,33.34820883721113,,
31.503144666,22.127326102927327,,
32.67937298399999,17.477209024131298,,
33.957638631,15.398031242191792,,
33.00087447199999,27.020912809297442,,
34.92700968,24.653092860709876,,
38.192415714000006,28.132633975706995,,
36.713247411169995,23.578205805271864,,
32.07504654,21.996196761727333,,
31.402962510000005,15.630143769085407,,
32.873332435,19.249532908201218,,
37.618918149699994,25.381974890828133,,
35.65010462,22.768517296761274,,
33.246531662999985,20.743236169219017,,
34.842113854,25.33221698924899,,
36.533856899000014,21.63259121030569,,
38.290430681,22.1741373129189,,
38.202271851999996,22.708814844489098,,
30.792252,19.291462134569883,,
31.679704713,19.885574273765087,,
31.984514769000004,23.967558346688747,,
34.820025810999994,22.650519743561745,,
31.961932281999996,25.537282563745975,,
33.8386176615,28.29231186211109,,
35.96877658,21.61169502325356,,
37.70635665799999,14.268652377650142,,
37.06288374,14.822925999760628,,
34.362217074,16.311871809884906,,
36.491805901999996,29.066737297922373,,
38.082001812,20.455435663461685,,
37.850749705000005,29.012111246585846,,
33.211868525999996,35.83328066766262,,
32.491264994999995,20.67449587211013,,
33.360549537000004,21.571331653743982,,
35.48664797400001,29.796365045011044,,
35.229633464,25.634901456534863,,
34.346597319,23.036237459629774,,
37.261142807,19.4029758349061,,
33.539222120000005,18.188630796968937,,
32.81819170400001,15.293323371559381,,
33.725577571,22.639984164386988,,
32.02413319000001,18.045614190399647,,
30.52076140999999,24.379623094573617,,
33.260316146,23.9777954518795,,
31.099407032,20.955257289111614,,
32.375197185000005,21.27922287583351,,
32.54595910449999,18.239272244274616,,
31.613952621999996,13.034736718982458,,
33.449715324,23.76361510157585,,
47.297901307400004,23.317703634500504,,
43.759568959999996,30.348734498023987,,
45.288058050000004,29.081089183688164,,
33.686160379,21.33738575875759,,
30.648210324999997,21.88929581269622,,
32.9166383967,22.988150663673878,,
31.7614830157,17.34123381227255,,
35.911285125999996,22.462097950279713,,
34.56382414250001,22.365833081305027,,
33.07221136,27.885688297450542,,
31.445216354999996,34.05110042914748,,
35.115215295999995,27.380163248628378,,
35.512805439999994,21.07916932180524,,
34.52638849,24.17695850133896,,
35.265336344,30.21493873000145,,
31.813464228000008,23.640495382249355,,
35.139961852,22.25628687441349,,
36.82631488400001,24.005330681800842,,
31.569513698499993,20.064906798303127,,
35.06963128999999,24.64665673673153,,
30.508672749999995,24.526666946709156,,
31.6367754473,25.98070588707924,,
33.40383375759999,20.74315356463194,,
42.660430595,19.742905400693417,,
35.923175017000005,19.182322438806295,,
31.778828939999997,20.924493562430143,,
35.394166837,15.218123860657215,,
32.519342662999996,23.047574112191796,,
32.64178352799999,22.695206351578236,,
34.91940679799999,27.192322455346584,,
36.73280158200001,30.41444081068039,,
39.729591143,23.80173959955573,,
33.218367533400006,20.411689162254333,,
34.53104900999999,18.930621310137212,,
30.43073056000001,14.170901350677013,,
29.371149744000004,21.550402858760208,,
38.81222243,23.808707740157843,,
35.449602657499995,20.757954828441143,,
33.70605183399999,18.626366138458252,,
34.178272019000005,21.323216572403908,,
34.33484966499999,22.13993375003338,,
32.463603347699994,22.412797644734383,,
34.83524493400001,25.78332133963704,,
33.835224849999996,22.963812790811062,,
34.374164444,20.622831784188747,,
36.374408517999996,18.744740806519985,,
34.328069133999996,16.534961443394423,,
33.0038799588,18.17300681397319,,
33.125436161,21.41321233473718,,
33.084204076999995,20.256698310375214,,
29.742526799999986,21.40227337181568,,
28.270818813999995,21.789336532354355,,
34.385918751999995,19.53114778921008,,
33.594267965,22.8879237100482,,
28.986311943,14.954370304942131,,
34.99636754400001,22.214241610839963,,
45.584528176999996,22.013880603015423,,
45.463852086850004,27.40757692977786,,
38.657665425,28.59995588287711,,
33.324565014,16.407725935801864,,
30.193695599999998,19.7639602124691,,
29.965003253999996,19.706128539517522,,
33.163263783,18.063866563141346,,
36.65229975599999,25.96382884681225,,
30.998242995,22.910462506115437,,
33.54383431,22.549826756119728,,
37.485383604999996,14.330117054283619,,
31.381326678,21.06071873009205,,
37.463450893,19.28251174837351,,
36.70434935,26.885287910699844,,
37.259854172999994,23.231882862746716,,
27.713874967999995,28.288505293428898,,
33.251527544000005,21.256456213071942,,
39.041139017,20.81483311764896,,
35.467283617999996,23.68312158435583,,
34.41010014399999,19.78947639465332,,
30.078017049699998,21.117000117897987,,
32.654265665,25.56637065857649,,
33.534490260000005,25.46831702440977,,
32.864965986,21.345135658979416,,
31.461717232000005,22.448298282921314,,
38.01048951999999,23.436007246375084,,
36.50027487500001,14.558784157037735,,
32.7417468035,20.023029267787933,,
30.698957189999998,21.294298755005002,,
27.8469627884,27.57176133338362,,
38.611520490000004,25.98376679047942,,
39.715302337,20.78494997881353,,
35.589537146000005,20.034185238182545,,
35.81770898,18.515057254582644,,
34.85633711100001,20.76287290453911,,
29.737201646299997,24.442410923540592,,
34.3540808815,27.70185039564967,,
34.030838978000006,19.52675013616681,,
34.127322911,17.913647942245007,,
38.97297925039999,18.257465329021215,,
40.889422960999994,20.107983119785786,,
29.541603320000004,21.27510781213641,,
36.551153907999996,21.856010802090168,,
36.543348783,20.935470040887594,,
33.49274990399999,23.26776623725891,,
35.437907047599985,26.33336777240038,,
35.362110836,28.666390128433704,,
31.903403890000003,20.64503232948482,,
38.495825773,17.125942397862673,,
35.91078982999999,20.725264079868793,,
33.652558021,24.921225998550653,,
33.669879815,23.32038877159357,,
36.675600869,22.19729685038328,,
31.342411085000002,20.239875070750713,,
33.442250282,20.279129408299923,,
35.035832383999995,22.12008921429515,,
40.335117704000005,20.186275765299797,,
42.04469264800001,25.08128820359707,,
38.7002667856,25.914355903863907,,
36.592046065,15.572599796578288,,
33.31190270799999,15.584105513989925,,
29.538284061,16.9724133759737,,
32.09566548,26.870969247072935,,
30.034342381,19.948154717683792,,
36.55257155100001,25.721533564850688,,
37.941891465,22.704919517040253,,
34.86088815300001,16.294779676944017,,
33.36914447999999,18.267848666757345,,
34.0213964028,21.734212413430214,,
36.420637943,17.475300506688654,,
33.380473534,19.974033407866955,,
34.059347822999996,21.51137948781252,,
32.998675409,18.535136323422194,,
32.97607441249,24.027679834514856,,
37.24698605024001,26.904967442154884,,
33.946505067000004,21.250325339846313,,
29.437237112000002,24.446400590240955,,
34.194216423,20.90015585627407,,
34.041460232000006,19.953518733382225,,
29.5097979,20.070643939077854,,
34.871263807000005,22.731400659307837,,
31.56677248500001,19.812472738325596,,
37.2424999585,19.94967709109187,,
33.7194108542,19.544092766940594,,
31.468533512300002,16.450762890279293,,
31.863754535299996,23.44251075387001,,
33.66525408800001,27.083789456635714,,
32.223623261,17.207205314189196,,
34.766841998999986,16.295532017946243,,
34.207437255000016,18.21005078777671,,
35.76336096799999,23.128037789836526,,
36.312729448000006,23.10478949919343,,
32.061557714,25.131902754306793,,
30.652392447399993,25.06869015842676,,
33.56037786759999,19.588042847812176,,
37.205414227,18.499805010855198,,
38.466267936,21.001344147138298,,
34.90862576,15.63493362441659,,
35.49927612100001,20.813330627977848,,
40.23285156,16.31957158818841,,
33.970395812,20.885538212954998,,
32.08629654,22.07397147268057,,
34.548037163,24.574376210570335,,
35.44311265629999,21.44142174720764,,
34.857647343000004,20.37274720519781,,
35.57169411099999,18.340245600789785,,
32.000710267,21.019935347139835,,
37.058933391,23.8404802987352,,
31.573599969999997,19.824553206562996,,
30.61480786,20.911919167265296,,
34.4004625626,21.872296269983053,,
32.512734026,18.543019484728575,,
42.29815809999999,21.85339831188321,,
40.82437030000002,25.85339441150427,,
41.091752184,25.55486486852169,,
35.830021363,18.445595618337393,,
33.107550924,18.761123951524496,,
31.588070792999996,26.968917191028595,,
30.642877088999995,24.829219941049814,,
36.774861559,21.09623769670725,,
36.3976835043,19.444777317345142,,
32.503798854,22.11098053306341,,
35.24694208299999,14.975598622113466,,
35.017914355,18.661711879074574,,
29.319458360999995,21.739967457950115,,
35.01683325600001,16.93271803483367,,
35.498596709000005,20.339861903339624,,
31.608917602999988,19.1815964281559,,
31.452189402,20.493748046457767,,
32.6551422225,19.71406787633896,,
33.064263442999994,17.093764308840036,,
32.9142910745,22.76640695333481,,
36.09060457300001,20.383663095533848,,
35.97736175,21.316339291632175,,
32.17051294,21.23199736326933,,
31.979979319999998,18.997475016862154,,
31.093317535599997,21.3127708658576,,
32.190912690000005,18.284781277179718,,
30.9051218211,16.726102706044912,,
32.568676905,14.0617793276906,,
37.06068762999999,17.798523819074035,,
35.574977596,32.48197074979544,,
32.614802233000006,27.565529376268387,,
36.569331236000004,24.107126703485847,,
35.7359301487,32.31260959059,,
35.00826123499999,33.584583446383476,,
37.0492899415,27.62023025751114,,
36.088272659640005,20.422896768897772,,
37.877000928575,22.487551100552082,,
